Title,Content,Date of Experience,Review Date,Rating,Reviewer Name,Location,No of reviews given
I have had an awful experience trying…awful experience,I have had an awful experience trying to purchase from Wex this time. I ordered products in August. I was told they had been delivered to me and they hadn’t. They had been returned to store as the paperwork had not completed properly. At no stage did any member of Wex staff update me. I had to constantly chase and was told different stories each time I phoned. The order has now been lost. Horrendous experience.,,2021-09-18T14:07:55Z,1,Catherine Thompson,,6
Don’t bother to pay extra for next day delivery,"Paid extra for next day delivery as I was going away. Didn’t arrive and their Customer Service operative tried to make it my problem to get parcel back to them, long boring story but won’t ever buy from them again, appalling service and attitude.",,2021-09-16T20:22:33Z,1,Terry Osborn,,69
After only three months of having my…,"After only three months of having my olympus 1 p111 camera, the battery compartment broke off.  I wanted a refund, they refused.  I was worried about sending camera for repair, they assured me it would be well wrapped.  This was not the case.  The repair took over 6 weeks and then upon delivery it was dropped over a 6ft fence.  There was no fragile note written on the box and inside the camera was rattling around due to bad packaging.  On complaining to wex I was told, oh they usually send the item to us first!  I was also not informed that my camera was being repaired in Portugal!!!",,2021-09-16T08:49:33Z,1,Lynne Fletcher,,9
First order was still not available to…,First order was still not available to collect after 3 days even though items were in stock. Second telephone order paid extra for specified delivery and item arrived a day late.,,2021-09-12T11:27:19Z,1,paul pople,,31
1/6th of my order was received the…,"1/6th of my order was received the following day. After chasing the remaining order I was told it would be received in 5-6 weeks. At no point was I told this when placing my order. I subsequently cancelled my order and purchase it elsewhere which was received in full 3 days later from another supplier.

I'm . not  sure  how Wex can expect customers to wait such a long time, without notifying them.",,2021-09-12T08:26:43Z,1,Ryan M,,2
"Go elsewhere, the worst customer experience ever received in 35 years …","I’m afraid I received the worst service of any camera store I’ve visited. At the Norwich store, I was left standing and ignored for what seemed like an eternity. When the camera I was purchasing ( Fuji x100v)was finally retrieved, with accessories, by the staff member he just walked past me to another till without even talking to me apart from when he wanted my card to pay . Only then did he beckon me over. No receipt sent via email as promised. Charged incorrectly. The gentleman serving me had no knowledge of online promotion for accessories.
Complained via their website with the answer “ we can’t get through to our Norwich branch, you’ll have to call them or pop in yourself”.
Went back in there and the original ‘gentleman’ that served me (who had a face like a funeral director with piles), told me I would have to speak to the manager who wasn’t in. Said he would get him to call me. No phone call was received. Apparently he didn’t have a number for me ( which I gave when I spent over £1300 on the camera) . Finally received an email from the manager which did not address my issues in any way.
The worst service I have received from any shop, let alone camera shop, in 35 years of photography. I do not recommend them but do positively recommend others don’t use them based on my experience.
The man serving me couldn’t raise a smile, has the interaction skills of a brick and really shouldn’t be customer facing.",,2021-09-09T21:25:13Z,1,Paul Cashman,,9
Microphone delivered not working,Microphone delivered not working. Had to send for repair after only just opening.,,2021-09-09T12:15:49Z,1,customer,,1
Camera strap wrong width even after confirmation,I ordered a camera strap after being assured by Wex that it was compatible with the camera. It isn't! It was delivered quickly but just thrown in a bag without a delivery note. Very shoddy service that is unlike Wex but they have to explain to someone why they have no birthday present.,,2021-09-08T22:02:11Z,1,Paul,,11
Disappointing customer service,"I purchased a tripod online Friday gone, when I got to the checkout there was an option for Saturday delivery. This was perfect for me as my birthday was on Sunday, Saturday came and went no delivery. When I went to Parcelforce website on the Sunday to check the status, I could see it was at the depot. I sent an email to Wex letting them know my item didn't arrive today and how disappointed I was. I got an apology email and my postage refunded, and if it was any other day I would've just left it. But I had plans to use the tripod on my birthday and days off as I'm back in work on Tuesday, and Tuesday is the date the tripod is now going to be delivered. 

I sent an email basically saying that's not good enough, you offered a next day delivery service and you didn't deliver, and please don't use Covid as an excuse as you're offering this service. I got a response back from customer service saying that they don't guarantee next day delivery, and that is true Wex does not guarantee next day delivery. What they do offer is a Saturday delivery, so my choice of words was wrong. I replied back to customer service with a screenshot of the check out where you get the Saturday delivery option, saying to them if they can't deliver this maybe they should remove it. Basically they focused on they don't offer next day delivery, I'm a big believer in if you make mistakes fix it don't BS people. Purchase arriving very late, I could deal with. But the customers service exchange left a bitter taste in my mouth. Wex was my first choice for buying camera gear and accessory but after, this you guys will be my last. And I will say this, if you can't deliver what is stated on your website (Saturday delivery) then yes, that is misleading.",,2021-08-30T11:02:07Z,1,Frank,,1
I am very dissatisfied with the…,I am very dissatisfied with the services.  the last few orders did not arrive as declared.  I received a different lens than the one I bought and the camera was in use.  They also lost several items that I ordered.,,2021-08-26T11:14:49Z,1,customer,,1
"Wex, you'll lose customers if they don't feel valued. There are plenty of cheaper options!","Ordered a C stand online. Website says in stock, get an email saying out of stock and can only cancel the order by phoning. So I phone and hear a message saying please email to cancel the order... go figure.

So I get through to someone and am told that they might be in stock in the next month. Not really happy to wait a month to see. 

It's a shame, I like to try and support independent stores and am usually willing to pay a little bit more as the Wex service is usually ok, but recently things seem to be slipping. Not my go to choice any more. 

What would have been more helpful is to hear someone on the phone say something to make me believe that they understand my frustration, not just a robotic ""we apologise"" and perhaps be able to tell me when the stock would be there. 

Overall, a bit of a can't be bothered and not actually very interested in your custom attitude. The phone call could have fixed everything with a little bit of empathic skill. Perhaps some training would help?",,2021-08-26T08:26:13Z,1,Adam,,12
I paid £5 for next day delivery on the…,"I paid £5 for next day delivery on the 11/08/2021. It's now the 18th and I've had to have my package sent to a post office so I can pick it up on the 20/08/2021.....and pay £1 for the pleasure! It was a small remote for a camera, surely it could have fit through the postbox",,2021-08-18T16:06:09Z,1,Samuel O'Neill,,3
Avoid at all cost! Go elsewhere!,"Very poor customer service received. Returned items as unwanted and showed proof of postage but refused to refund and PayPal case open. Wex lied in stating they had refunded the order, however, the case remains open as no such refund has been given. Very poor attitudes!

Update to Wex reply - had I not contested this, the refund would have never gone through. Also PayPal showed it ruled in my favour and therefore it was PayPal that issued the refund through, not Wex. I have screenshots to prove this. Evidentially Wex don’t seem to know what they’re doing. Perhaps I should have read the other reviewed warning me not to purchase from here.",,2021-08-18T08:17:29Z,1,Disappointed Wex Customer,,1
"Wex have usually been superb, but...",This was by far the worst experience I have had from Wex since I first used them about six years ago. I had to chase Wex to send me Capture 1 pro and despite returning a faulty tripod that I wanted crediting to my account I was emailed stating that I would be sent a replacement. I have spent over four hours correcting issues with We over the order. My next photo order is being placed with another supplier.,,2021-08-14T11:29:31Z,1,Graeme Collier,,5
Disappointed that purchase was not honoured,"Placed an order for a wireless HDMI transmitter and receiver system based on the description on the WEX website which listed it as having 1 transmitter and 1 receiver in the box. 

Due to supply problems, the order was 4 months late which I can understand but the item arrived missing the receiver. 

When I called up, the staff on the phone dealt with it reasonably swiftly but called me back later that day to say that the website was incorrect. Despite the item listed as having 1 transmitter and 1 receiver in the box, the picture on the website showing the two items and there not being an option to order the receiver and transmitter separately - my options were to order in a receiver (for an extra £700) or to send it back and take a refund. 

At the time I had ordered - choosing WEX as the cheapest by £150 - competitors were selling the complete kits for approximately £700. This has now doubled in price everywhere and I am left without what I had ordered as I cannot afford to spend double on that particular product at this time. 

TLDR: Ordered a wireless kit, only sent transmitter, WEX claims the website is wrong and I can have a refund but wouldn’t honour the original purchase of the full system as displayed on the website. 

Very disappointed and despite the customer service team being very prompt, I will likely not be ordering from WEX again.",,2021-08-12T16:20:14Z,1,Peter,,2
after handing in equipment to be valued…,"after handing in equipment to be valued at the Glasgow store i was shocked that yet again they have tried to undercut their online value considerably. When challenged they just don't know what to say. the optics were clean and true a tiny mark on a lens hood and all the sales man could say was you don't have the original packaging. But i had already made them aware of that on line. response nothing. this is the second time this store has tried to rob me . i went to their Edinburgh branch on Monday and spent £2.3K and they said they get a lot of business from Glasgow , now i wonder why that is,",,2021-08-11T10:42:11Z,1,Joe Bowden,,1
I’m  a long standing customer with Wex,"I’m  a long standing customer with Wex, their service is fantastic, customer service is second to none. However what let’s them down every time I place an order that I need urgently, they send it out with possibly the worst courier in the country ParcelForce. Not once have they delivered on time, and every time I tell Wex not to use them, well they use them. Please Wex ditch them or I will ditch you.",,2021-07-30T17:09:31Z,1,RandSons Electrical,,1
Partex,"Exchanged a nearly new canon eos90d in for exchange against a Fujifilm xt3 posted canon and received offer that I was happy with phoned wex back to arrange new camera when I spoke to guy said camera was 9+ which I understood to be as good as new but upon receiving camera bottom edge of lcd chipped, scuff marks around evf, camera won’t always start up properly camera prompts turn off so pretty fed up now.",,2021-07-25T12:38:12Z,1,customer,,6
I needed a lens relatively quickly and…,"I needed a lens relatively quickly and after a search found one on WEX which stated that if I bought within a set amount of time it would be posted out that day, with next day delivery. As this was the only company who could offer this, I purchased.

The next day I checked the progress and it had not even been sent out. I contacted Customer Services to stop the transaction but was informed that it had been dispatched that day so too late to do so. The lens was bought on 1 July and arrived on 7th July.

Customer services suggested that I return the lens, or not accept it when it did arrive, and they would give a refund. While this was a positive response it failed to acknowledge that I had made a purchase based on inaccurate information on the wbsite as their site was promising something that it couldn't/didn't deliver, which is a very disappointing. 

I also got offered free postage for my next purchase from WEX, which I felt was quite a presumtious response.",,2021-07-09T09:43:52Z,1,GMTP,,3
Still have not received my parcel 11 weeks later.,"I still have not received my product even though I have been waiting 11 weeks for my delivery. I have contacted the customer service team twice, both say they will resolve the issue for me however, never get back with any information regarding when it will be in stock never mind delivery. You are just strung along, customer service do not help I have paid for the product and yet 11 weeks later I have not received it or any information about it. The website suggests the longest time frame to wait “is usually available from our supplier within 5-7 days of your order being placed.” Not the case. I will never purchase from this store or website again as I have not received the product nor have I been informed when it will be back in stock or even why it has taken so long to deliver. The whole process has been awful.",,2021-06-30T07:50:18Z,1,saskia mcdowell,,3
Never shopping here again,"Took 2 months, a lot of phone calls and an hour n half drive to store just to get a receipt. To then find out my receipt had a different customers name on it and they couldn't do anything about it.",,2021-06-18T08:38:57Z,1,Philip White,,9
5 Stars down to 1 star,"In the past I have given WEX 5 stars but
never again.

I have spent £32,000 over the past 7 yrs.

Purchased a used Sony 24-105 lens for £810
the lens was never removed from the box as I had
broken my wrist.

The lens was returned to WEX 7 weeks after purchase
and found to have a mechanical fault and needed repaired.

It was clear the lens had the fault when it was supplied
but WEX would not accept this and only offered £610 for the lens.

The cost estimate to repair the lens was nearly £800 which shows that the lens had a major fault.

If you purchase any items from WEX make sue you do your own testing within 30 days if you want your money back.

I am a member of 2 camera clubs with a membership of 40  and have always recommended WEX for the past 7 yrs ""BUT NOT ANYMORE""

I currently have a Sony A9 with a fault.
the camera is 11 weeks old and WEX / Sony  have had it for the past 4 weeks and nobody is doing much to resolve the problem

No explanation how the lens can have paint loss and gritty when it was ""NEVER REMOVED FROM BOX""

WEX say all used products are fully checked and tested.

Here is a list of faulty items supplied by WEX over the past 2 years:
2 x Sony 24- 105 lenses
1 x Canon 100 - 400 with fungus in optics
1 x Canon 7D Mk2 Debris in viewfinder

Clearly not fully checked  and tested.

Refund received for A9

Lens issue resolved, Settlement deal agreed with a chap called Stewart.

The end of the WEX saga",,2021-06-14T15:14:46Z,1,Les Miller,,4
One of The Worst Experiences with Wex,"This has to have been (and continues to be ) just one frustrating company to deal with , from mislaying £950 and taking 4 people to find it ,one of them promising to find it and call me back but you guessed it he didn't ,
At the moment still waiting for the return of a camera which again nobody seems to know which one I am referring to  ... Really ?
Phone calls and emails all seem to just be either ignored or things passed around and blamed on the system,of course blame the new system .
I was lucky at one stage to get Claire who was actually brilliant .
I am now waiting for an SD card ,would not have thought this was exactly  scarce but its taking a long time to be sent out >
I was so frustrated I even took to Twitter ..No reply .
The thing which takes four weeks to arrive I ordered knowing this and yet I recive a reply informing me !
At last I am asked is this camera the one you refer to ? how many cameras of mine do you have,do any of your staff work the same system ?
I give up or will when all this is resolved and I can go elsewhere for my camera equipment.
What a sorry state of affairs",,2021-06-12T16:08:12Z,1,Mr David Morgan,,46
Wex Glasgow poor poor,"Wex Glasgow, just been in the store to purchase 3 Sandisk memory cards, I understand that social distancing is in effect, but God almighty I was made to feel like a leper, while only me in the store along with 3 staff one of whom wasn't wearing a mask, and when I was requested to put one on to which I complied, I was being served as if I carried the plague, never was made to feel like this since the beginning of the pandemic, I certainly will be purchasing in future from else where, and they have the cheek to want support for the local camera shop HA!

Thank you for your reply Wex but perhaps having notification of wearing masks on you front door may help, PS I was requested to wear a mask before entering the store with which I complied with out complaint,also no one informed me the that it was card only purchases then I could of used my card, as regards your member of staff wearing gloves I think someone is telling fibs, I see you also ignored my point of one member of staff not wearing a mask please don't make the customer the villan in such cases as regards the one way system a little obvious direction in store with obvious signs may help.",,2021-06-04T11:13:58Z,1,Martii Peacock,,18
I did a smallish order ahead of a shoot…,"I did a smallish order ahead of a shoot - I'd wanted a bit of product advice and received it - BUT - the UV filter I had asked for was the wrong size, and the card reader was just a terrible design. it risked ruining the CF cards if not placed in VERY carefully. (a Delkin one I'm sending back!)
So much so that my digi tech wouldn't use it - and thankfully had her own backup one in her kit bag. However - her backup card was slow and that meant that on locations around London, we were held up waiting for cards to download! VERY annoying. If you are going to give advice - be careful the advice you give!
- OH AND also - even after x2 calls to customer service with a promise of an email explaining turns process...NOTHING in my inbox!",,2021-06-02T08:18:06Z,1,A Frustrated Photographer !,,1
They have the worst customer service I…,"They have the worst customer service I ever came across. I ordered an item - a couple of audio cables - three weeks ago, and paid extra for 24 hour delivery. They sent me the wrong item almost a week late. After lots of prodding and unanswered complaint, they eventually sent me the same wrong item again. I put in a second complaint to their customer service department, and they haven't bothered to reply, and three weeks later am still waiting for my 24hr delivery item to arrive. 

Also I added up that I have spent around £40k with them over the last few years. They used to be pretty good and prompt, but it looks like they don't want customers any more.",,2021-06-01T18:09:13Z,1,Simon,,3
THE LENS CAP i BOUGHT FITS THE LENS......BUT!!!,"THE LENS CAP i BOUGHT FITS THE LENS, BUT IT REMINDS ME OF A JUG, THE SOLE PURPOSE OF WHICH IS TO POUR A LIQUID, EXCEPT IT IS POORLY DESIGNED AND DRIBBLES EVERYWHERE.
AFTER NEARLY LOSING IT A FEW TIMES AS IT WAS BRUSHED AGAINST SOMETHING, i DECIDED TO DRILL A COUPLE OF SMALL HOLES IN IT AND ATTACHED A CORD, THE OTHER END OF WHICH TIES TO THE CAMERA STRAP,
YOU MUST KNOW OF THIS DESIGN COMPLETE DISASTER AND YOU DON`T NEED ME TO TELL YOU ABOUT IT",,2021-05-28T18:48:19Z,1,James,,4
Buyer Beware,"This review is not a reflection on the service I have received from Wex. I purchased an Epson SC-P700 colour printer from Wex. Unfortunately the printer did not work straight out of the box. I contacted Wex customer services and explained the problem. I was advised that Epson support were able to resolve a majority of initial problems over the phone. Based on this advice I contacted Epson support. This is my first Epson printer and based purely on the incredible lack of customer service I have received from them, I will not be purchasing another Epson printer. I have been waiting 8 days for a set of replacement ink cartridges from them. When Wex were able to supply the necessary cartridges the very next day.I cannot understand why a company the size of Epson supply cartridges with a new printer, that don't allow for the printer to be set up initially. I can honestly say that from a customer service perspective Epson are the worst company I have had dealings with over the last 30 years.",,2021-05-28T17:41:30Z,1,Mr Leonard Evans,,2
"Order not sent, item became out of stock no update given","I placed an order of an 'in stock' product on Thursday 20th May. I paid £8 for a 2 working day delivery service. By 26th May (4th working day) I'd had no delivery attempts or communication from Wex at all. I called today, spoke to someone to outline the situation and was put on hold for 15 minutes, then advised that whilst there was 1 in stock when I bought it, someone else also bought one so they got the product. I totally get that this happens, but I wonder if Wex at any point would have told me or contacted me? This has severely impacted a shoot booked for 28th May (I had allowed an extra 3-4 working days for any delays or issues). Very lacklustre customer service and poor ordering experience.",,2021-05-26T14:08:55Z,1,Laura,,8
Disappointed in Wex,"I rarely write reviews, and even more rarely poor reviews. This review is intended to get Wex to improve, because they are a good company who provide an important service. However in my case, I've been let down, despite being a loyal customer.

I purchased the BENQ SW321C Pro Photographer Monitor in late April (Order number PO9379653608 ). This Is a very expensive, reference monitor for pro photographers with an extraordinary display that includes 100% Adobe Colour space. 

My monitor arrived just over 24 hours after the order, so top marks for efficient delivery. However I immediately discovered a fault with my particular unit. The USB-C and one of the HDMi slots were not working. Within a few days I also noticed that the monitor would periodically flicker, then go black for about 5-10 seconds, before coming back on. 

I wanted to make sure I had localised the problem properly though, because I'd purchased a lot of new kit with the monitor. So I meticulously tested each component: I purchased a new Apple USB-C cable, for example. When I still didn't work, I purchased an expensive Thunderbolt 3 original Apple cable. I finally made an appointment with Apple, and actually took my Mac desktop in to be tested (it passed all the diagnostic tests).

In this way I checked every possible component - at my own cost, and at significant inconvenience to me - before reporting the problem to Wex. I wrote a detailed account of what I'd done to ensure the problem was with the monitor, not with any other machine or accessory.
 
I then spent nearly 90 minutes carefully packing the monitor and every part that it came with, in each of the individual packaging (BENQ's packaging is very elaborate).  

I did not want to be without a monitor, for the duration which Wex accepted return then sent it for testing/ processing etc, so, in completely good faith, I ordered a *second* monitor of the same model, again from Wex, which not many customers would do, given their negative experience the first time around.

It took a few days for Wex to accept the return. Interestingly, when Wex replied, their customer service rep did not offer a *single word of apology* or even acknowledge all the trouble that their customer had been through -- but who still made a second, very expensive purchase from them.

It's taken about a week, but Wex did finally process my refund for the first order. 

However, I was in for a final bit of a shock. When Wex refunded my order they did not refund the Order that was actually faulty and which was returned (the first one) [Order No. 52494835 (PO9379653608)]. They 'refunded' the second display that I had purchased (and kept).

Why does it matter? Well, I noticed just now that the second order so happened to be at a lower price - I think Wex was retailing it at a lower price when I bought the second monitor (which I kept). 

I really felt this was a very poor way to treat a customer, whom Wex had already caused so much trouble to. Not only was there no apology or acknowledgement at all, not even a word, it looks like they're even stooping to cheat a good customer of the correct refund. A decent business would have not just refunded the customer the correct amount, they would have gone above and beyond to acknowledge the inconvenience, extra costs, lost time with some sort of gesture. This was appallingly poor - like a slap on the face.",,2021-05-21T22:56:52Z,1,Ramachandran,,6
"Long delays for refund, and no response to emails.","I returned 3 items to Wex on 10th May. 2 have been refunded, but I have heard nothing about the third. I emailed 4 times before I got a response, yesterday - saying they would investigate. Nothing since. It’s now 10 days since the return. Last time I’ll use Wex.",,2021-05-20T21:40:11Z,1,Stephen,,17
Very Disappointed,"Where do I begin is a good question , well here goes ...
I was recommended to deal with Wex Photos through a popular photography website  , people said they were ones to go to for camera equipment , unfortunately this was not my experience .
I ordered a second hand lens from their website , the lens was described in excellent condition , something i will come back to later .
I took up the option of delivery to my local store  and was promptly told when the lens would arrive .
When the day arrived that I was to pick up the lens I phoned the company to make sure it had arrived , I was informed that it was not to be delivered to the store but it was to be delivered to my home address , this was odd as I had stipulated store delivery , thankfully I had took a screen shot showing I had indeed stipulated collection from store .
So the following day I stayed in waiting for the lens to be delivered to my home ....nothing ...the day after I phoned the company asking where the lens was and even more bizarrely where was a tracking number  , I finally got my tracking number from them only to find out that when I putthe number in the couriers search engine , no such tracking number existed ...
I again phoned the company asking what is happening , they blamed their warehouse and the fact that they could not contact them , each person I spoke to assured me they would sort the issue out  and phone me back ...guess what no phone call from any of them ..this went on for another day .
In desperation i made one final call explaining that I found it very hard to believe that they couldn't get in touch with their warehouse , fortunately the man I spoke to finally sorted it out and low and behold it was actually delivered to the store on the original day they had said but had not put it on their system as delivered ...this was unbelievable, totally appalling customer service .
When I opened the box i was bit shocked at the state of the lens , it appeared dirty and un cleaned , indeed i would describe  the barrel having the appearence of some on having dropped a load of shavings on it  and the optics had a few marks which were not put on the websites ""excellent "" description 
To be honest Wex only got the one star as I cant leave no Stars.",,2021-05-20T16:58:12Z,1,B.Dryden,,7
First off,"First off, they don't display how many items are actually in stock. I ordered 5 of an item, only to find out they only had 2 in stock and I needed to ask them to split the order or they will wait for everything in stock before they dispatched. 

So after this trouble come the delivery day, and they delivered an incorrect item! Emailed them no response so tried live chat as getting nervous about this. Was met with rudeness and unwillingness to help, told me to call but I pressed on as why should I go through the hassle when I have been sent the wrong item. So the adviser reluctantly helped. Still not received an update on the collection for the incorrect item so hope they fix this promptly.

All in all a terrible experience.",,2021-05-20T14:57:59Z,1,Yan Tsui,"Manchester, GB",29
Appalling Customer Service and Lousy P/X Value,"Having spent well into 4 figures on two camera systems from WEX ( a Panasonic G9 system and a Fuji X-T3 system ) I remain appalled at their customer service and particularly at the attitude of their customer service manager. He twice promised to look into a dreadful situation in which I was insulted by staff while attempting to make a purchase, to listen to all phonecalls relating, has failed to do so, and has never got back to me. Despite this I tried today to agree a part ex deal. The amount WEX offered, despite that I am a regular customer, was less than rival offers from two other UK based retailers. WEX will have to do far far better if they ever want my business again. What a shame, and what ghastly staff.
I have just read Mark's reply and I assume he is Mark L. the service manager I spoke to. Most of what he has written is, unfortunately, either half true or a blatant lie. The complaints I made were 1/ A lens I purchased in good faith and returned was described as 'mint' when the glass on both sides was filthy, the lens was covered in dust specs, and there was a thumbprint etched on to the rear glass it took me 20 mins to carefully clean off, and 2/ I was offered less for a lens that wex supplied as a freebie with a G9 kit, on a subsequent part ex deal than I was offered in cash by camera jungle. Both valid complaints. And when staff were insulting and rude on the phone, Mark L. promised to listen to the calls. He never got back to me, even though he says in his reply that he investigated. No apology, nothing. I spoke to him and reiterated my complaint. There was no proper apology, and no conversation that took place in any way as he described, below. Mark L. your customer service is APPALLING and a DISGRACE, and if that lens is anything to go by your descriptions of 2nd hand items are LIES. I have just bought a used camera from MPB, an RX10 Mk1 described as mint. It was, too, and I've kept it. 10/10 for them. At least have the decency to offer a proper apology, and TRUTHFUL explanation by private email if you prefer. As a customer service manager, isn't that your job?",,2021-05-20T11:14:38Z,1,Pro Biker,,12
Mislead on trade-in…,"I took my Canon lens into the branch store in Birmingham to trade-in.
They said it was grade 9 and worth £1430.00 and they could send it to head office. So I did.
A few days later I got an email. Condition grade 9 £1285.
Massive difference.
I asked for it to be returned. Still waiting, they won't even tell you what day it is supposed to be arriving back.

They make you feel like you have done something wrong because you have not accepted their bogus offer.

Rude, arrogant and overpriced",,2021-05-20T10:16:18Z,1,Noel Murray,,2
Total reliability and they answer the…,Total reliability and they answer the blinking phone,,2021-05-18T09:08:39Z,1,andy phillips,,18
I still have not received the correct…,I still have not received the correct order. Very poor customer service.,,2021-05-18T08:53:38Z,1,Shaun,,8
I’ve waited over a week for a refund I…,I’ve waited over a week for a refund I promised today it would be done straight away still waiting modern day banking takes minutes but seem to take forever,,2021-05-15T12:44:58Z,1,Trevor Feaviour,,4
A lack of concern,"I telephoned to purchase a shutter release for a Lumix FZ2000 and was advised to opt for the Hahnel model, although Wex didn't have the Panasonic model available anyway. The instructions with the item were minimal, so I connected it to my camera and the lens immediately zoomed to maximum.  I telephoned Wex for advice and was told to return it for a refund.  As that was hardly a solution I asked to speak to a technical advisor who stating the obvious said ""Oh dear, that shouldn't happen!""  As he too was unable to assist me I tried another lead from the box which worked perfectly.  Because the item is intended for Olympus and Lumix and both leads fit either camera, it's a shame the instructions and Wex staff don't make it clear.",,2021-05-12T12:41:02Z,1,Mr Peter Walker,,8
Disappointing trade in experience,"I traded in a gimbal which ended up being declined due to the tilt axis getting stuck, after it was returned to me I tested it and found no problems at all.

I can only assume that whoever tested the gimbal at Wex either didn't attach a camera onto the gimbal or didn't balance it correctly which will result in the gimbal not working correctly.

My advice to anyone using their trade in service is don't bother sending in any items that takes more than one brain cell to operate as they will deem it broken or damaged.",,2021-05-10T17:43:14Z,1,Ben Pownall,,4
Deceiving product descriptions,"Ordered quite a few items lately, all unavailable and long waiting.",,2021-05-07T16:08:13Z,1,Ñ. Constantin,,10
Terrible delivery experience,"Good stock selection, easy website, but this company use Parcel Force and for us this is a complete waste of time. Wasting a day waiting for a delivery on the only day I was available.",,2021-05-05T21:28:00Z,1,Steve Shaw,,14
Bought an item from Wex and found…,Bought an item from Wex and found returning such a hassle that I prefered keeping the item.,,2021-05-04T14:54:27Z,1,Types Shields,,3
Bought a Tiffen 1/4  77mm Black Pro…,"Bought a Tiffen 1/4  77mm Black Pro mist filter new. 

Received today and it has several scratches on the element. Shocking they even sent this out to a customer. 

Will not be buying from them again.",,2021-04-26T17:57:53Z,1,Peter Silva,,3
Very disappointed.,Very disappointed.,,2021-04-22T21:36:54Z,1,Mr I Stewart,,5
Order was placed in November 2020,"Order was placed in November 2020, received April 2021. Firstly the order was accepted with no statement of NO stock. I had to contact WEX every few weeks to find out the current situation of the order, as there was NO email notification from them.
I have dealt with WEX before but on this one occasion they we’re lucky to get the 1star as there was not a big 0.",,2021-04-21T18:33:49Z,1,Bertie,,11
bad trade in experience,hello you sell me items 3 mouths  ago......  when I trade them back you find thought with 3 items not good.,,2021-04-21T16:10:11Z,1,Mrs jean dawkins,,12
I ordered items that were on order for…,"I ordered items that were on order for sometime.. Get a call that i needed to pay as the payment method had been canceled due to time on order. 
I paid and was advised the goods would be posted out next day 
1 week later still no good and when chased, no apology, Very Poor customer Service",,2021-04-21T13:53:32Z,1,Ray Hardy,,1
Item has a missing part and I tried to…,"Item has a missing part and I tried to contact the company, sending e-mail and calling but nobody respond and came back.

sorry but I sent the enquary via your website cantact options, I don't now how you don't have any records about it. I've been informed that I'll be get contact in 2 days. there is no respond and now you're saying there is no record. SO FRUSTRATING.",,2021-04-20T09:49:53Z,1,huseyin alpaslan,,2
delivery did not arrive as promised,delivery did not arrive as promised. No communication. arrived 3 days later.,,2021-04-17T10:47:26Z,1,Simone Bunting,,1
Returned Nikon D7500 for repair,"Returned Nikon D7500 for repair, ( dropped so not camera fault), but handed in at Wex Norwich weeks ago, appreciate COVID restrictions were on going, but no updates given as to status after e-mails sent! Only receive standard reply “will be in touch in hours”. Communication is zero!",,2021-04-16T17:37:05Z,1,John Chadwick,,20
Late delivery,Great product as always from wex Unfortunately let down by timed delivery one day late. With very stroppy delivery guy,,2021-04-13T13:37:41Z,1,Chris Zuidyk,,34
Waste of time,This company took my order for a spotting scope over 13 weeks ago after telling me at the beginning the order would take 4 weeks. They have just told me they (hope) to have it in 2 more weeks. Given that I now do not believe a word they say I cancelled the order and duly thanked them for wasting 13 weeks of my time. Communication from them was abismal.,,2021-04-13T09:55:13Z,1,david mcconnel,,36
Paid for next day delivery which didn't…,Paid for next day delivery which didn't happen.,,2021-04-12T12:00:31Z,1,Rachel Rozario,,1
Poor delivery,"I recently place 2 orders with Wex. One was delayed by a week. The biggest problem is that they use Parcel Force - which in my area is hopeless. The delivery woman typically does not get out of her van, she presses the horn. In this case she blocked the road, I asked her (politely) to move and she left the package on the verge and drove off in a huff!
The next package she arrived 5 hours before the schedule time. Because no-one was home she drove off and left it at the post office.",,2021-04-12T11:05:29Z,1,Stephen Liddell,,5
I looked ups new lens for my camera and…,I looked ups new lens for my camera and the lens does not fit,,2021-04-09T19:38:37Z,1,Bryan Perry,,1
Ordered a lens about 3 weeks ago and…,"Ordered a lens about 3 weeks ago and still hasn’t arrived. Last week I emailed and had a reply saying a delivery is coming this week (last week) and your order will be shipped out, but still haven’t heard anything. So I phoned today, to be told lens still hasn’t arrived, don’t know the reason why, and wasn’t able to tell me when the delivery will arrive. Very disappointing.",,2021-04-06T08:43:07Z,1,Gareth,,1
I paid the extra money to get next day…,"I paid the extra money to get next day delivery and it took 4 days to arrive. Very unhappy at this as I needed the item and it did not arrive. I'm also out the cost doe paying this.
Not sure if I would buy here again",,2021-04-02T01:31:42Z,1,PETER SHAW,,1
Ordered vouchers last Tuesday,"Ordered vouchers last Tuesday - with delivery as standard which states 2-3 days. The vouchers still haven't arrived. If there are these delays currently, it should be made very clear on the website. I ordered in good time for my son's birthday tomorrow - still not here....",,2021-03-31T12:53:17Z,1,G Williams,,31
I am still waiting for my order,I am still waiting for my order! It's over a week now and it was a 2 day delivery!!! I have sent you an email but have had no reply. Can you please help? Many thanks.,,2021-03-31T11:46:16Z,1,David,,9
Handling of out of stock items,"This company has an unacceptable policy in regard to delivery of out of stock items. The web site should declare if an item is out of stock so this can be purchased elsewhere. Waiting as we have done now for 1 month without any update is also unacceptable in relation to that we need the product.
Recommend that you start a better communication with your clients.",,2021-03-29T11:57:39Z,1,Olaf Eklo,,1
Persistent emails take up time,Persistent emails from Wex take up time and are completely unnecessary! Delivery and product is good but persistent emails will only put me off buying from you.,,2021-03-24T14:26:46Z,1,Roger,,3
